# Observation File: water_balance-daily.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: watershed boundary discharge [mol d^-1]
# Region: surface boundary
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain precipitation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: SWE [m]
# Region: surface domain
# Functional: average
# Variable: snow-water_equivalent
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface air temperature [K]
# Region: surface domain
# Functional: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Functional: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total evapotranspiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-total_evapotranspiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: snow-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: transpiration [m d^-1]
# Region: surface domain
# Functional: average
# Variable: surface-transpiration
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy evaporation [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-evaporation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy drainage [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-drainage
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water to surface [m d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow to surface [m SWE d^-1]
# Region: surface domain
# Functional: average
# Variable: canopy-throughfall_drainage_snow
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: canopy water content [mol]
# Region: surface domain
# Functional: extensive integral
# Variable: canopy-water_content
# Number of Vectors: 1
# =============================================================================
"time [d]","watershed boundary discharge [mol d^-1]","snowmelt [m d^-1]","snow precipitation [m d^-1]","rain precipitation [m d^-1]","surface water content [mol]","subsurface water content [mol]","snow water content [mol]","SWE [m]","surface air temperature [K]","max ponded depth [m]","total evapotranspiration [m d^-1]","snow evaporation [m d^-1]","surface evaporation [m d^-1]","transpiration [m d^-1]","canopy evaporation [m d^-1]","canopy drainage [m d^-1]","water to surface [m d^-1]","snow to surface [m SWE d^-1]","canopy water content [mol]"
1.372600000000e+04,3.051773915634e+09,0.000000000000e+00,0.000000000000e+00,2.373973627726e-03,5.185689181457e+10,1.202456718719e+13,0.000000000000e+00,0.000000000000e+00,2.850646475693e+02,4.867803187610e+00,2.235821522896e-03,0.000000000000e+00,1.966561764826e-04,1.691394497234e-03,3.477708491787e-04,1.830647171350e-09,2.066893652897e-03,0.000000000000e+00,7.072924830064e+07
1.372700000000e+04,2.733252404131e+09,0.000000000000e+00,0.000000000000e+00,7.021264604044e-04,5.135901350780e+10,1.201660362681e+13,0.000000000000e+00,0.000000000000e+00,2.856095341591e+02,4.866094990948e+00,2.666351200737e-03,0.000000000000e+00,2.567345342795e-04,2.299466776237e-03,1.101498902206e-04,0.000000000000e+00,6.146686941352e-04,0.000000000000e+00,3.779550248892e+06
1.372800000000e+04,2.535467197329e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.094817310047e+10,1.200603599112e+13,0.000000000000e+00,0.000000000000e+00,2.853445900776e+02,4.864407152325e+00,2.862985448228e-03,0.000000000000e+00,2.627777041870e-04,2.598926892633e-03,1.280851408154e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.367975684381e+01
1.372900000000e+04,2.463868504777e+09,0.000000000000e+00,0.000000000000e+00,5.377778398877e-03,5.143713670128e+10,1.201196501125e+13,0.000000000000e+00,0.000000000000e+00,2.845940108581e+02,4.864885982857e+00,2.208454390931e-03,0.000000000000e+00,2.792850361651e-04,1.407673954945e-03,5.214953998215e-04,2.575080081244e-05,4.697406781029e-03,0.000000000000e+00,4.687610302627e+08
1.373000000000e+04,2.791139124831e+09,0.000000000000e+00,0.000000000000e+00,6.667781127286e-03,5.156451836324e+10,1.202336289247e+13,0.000000000000e+00,0.000000000000e+00,2.855115878484e+02,4.868618806861e+00,1.905839630779e-03,0.000000000000e+00,2.855415040471e-04,7.267903297944e-04,8.935077969377e-04,7.726026276484e-05,5.864785985564e-03,0.000000000000e+00,2.017219491372e+08
1.373100000000e+04,2.829265862816e+09,0.000000000000e+00,0.000000000000e+00,1.492764990723e-03,5.085153695453e+10,1.201937581247e+13,0.000000000000e+00,0.000000000000e+00,2.837413483795e+02,4.865330323388e+00,2.185990433905e-03,0.000000000000e+00,3.130150992545e-04,1.618202194931e-03,2.547731397196e-04,5.415518188104e-06,1.297122932158e-03,0.000000000000e+00,2.725705909579e+07
1.373200000000e+04,2.367566485373e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.054604916930e+10,1.201073912160e+13,0.000000000000e+00,0.000000000000e+00,2.840513239965e+02,4.862735316373e+00,2.237623230176e-03,0.000000000000e+00,2.828184264481e-04,1.945604892955e-03,9.199910772574e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.055068479866e+05
1.373300000000e+04,2.180095934090e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.036640843911e+10,1.200161854222e+13,0.000000000000e+00,0.000000000000e+00,2.836821423103e+02,4.861866132156e+00,2.413357057962e-03,0.000000000000e+00,2.246605652906e-04,2.188660610750e-03,3.588192124925e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.924485206223e+03
1.373400000000e+04,2.099493116743e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.022435524542e+10,1.199191329804e+13,0.000000000000e+00,0.000000000000e+00,2.855016617617e+02,4.861365270546e+00,2.626069892572e-03,0.000000000000e+00,1.872568882879e-04,2.438812488599e-03,5.156844608633e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.373500000000e+04,2.045615073226e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.005788926121e+10,1.198176530961e+13,0.000000000000e+00,0.000000000000e+00,2.861752527100e+02,4.860823023198e+00,2.802670935139e-03,0.000000000000e+00,1.714328994666e-04,2.631238035672e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.373600000000e+04,1.970090022836e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.986882241313e+10,1.197169345089e+13,0.000000000000e+00,0.000000000000e+00,2.868107886550e+02,4.860216455796e+00,2.810126361579e-03,0.000000000000e+00,1.953180781430e-04,2.614808283436e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.373700000000e+04,1.898443104699e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.967391633941e+10,1.196195924300e+13,0.000000000000e+00,0.000000000000e+00,2.863814249740e+02,4.859582834385e+00,2.721945234536e-03,0.000000000000e+00,2.143869184885e-04,2.507558316047e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.373800000000e+04,1.824208834214e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.949513163869e+10,1.195306286043e+13,0.000000000000e+00,0.000000000000e+00,2.853092598405e+02,4.858973108150e+00,2.457666586377e-03,0.000000000000e+00,2.323926781980e-04,2.225273908179e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.373900000000e+04,1.767690573877e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.936074498386e+10,1.194438431317e+13,0.000000000000e+00,0.000000000000e+00,2.854282661066e+02,4.858571363114e+00,2.387940765840e-03,0.000000000000e+00,2.112940370418e-04,2.176646728798e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374000000000e+04,1.734636554340e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.922255209127e+10,1.193629995315e+13,0.000000000000e+00,0.000000000000e+00,2.840769073008e+02,4.858216146182e+00,2.199038325170e-03,0.000000000000e+00,2.054490627901e-04,1.993589262380e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374100000000e+04,1.703003841525e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.909971127928e+10,1.192810965947e+13,0.000000000000e+00,0.000000000000e+00,2.852594836676e+02,4.857938972128e+00,2.240462087244e-03,0.000000000000e+00,1.832391939088e-04,2.057222893335e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374200000000e+04,1.684288950155e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.897157543120e+10,1.191915257621e+13,0.000000000000e+00,0.000000000000e+00,2.870373415588e+02,4.857642170295e+00,2.508498586492e-03,0.000000000000e+00,1.459460508336e-04,2.362552535658e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374300000000e+04,1.639988245845e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.880078840805e+10,1.191033990329e+13,0.000000000000e+00,0.000000000000e+00,2.875417676512e+02,4.857157407652e+00,2.489023412306e-03,0.000000000000e+00,1.618856164572e-04,2.327137795849e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374400000000e+04,1.568528068097e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.860763783648e+10,1.190198166219e+13,0.000000000000e+00,0.000000000000e+00,2.869785797556e+02,4.856521418811e+00,2.366797571526e-03,0.000000000000e+00,1.985549159472e-04,2.168242655579e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374500000000e+04,1.508751601826e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.846138528632e+10,1.189389714131e+13,0.000000000000e+00,0.000000000000e+00,2.877282973837e+02,4.856083343728e+00,2.278386879048e-03,0.000000000000e+00,1.883196465486e-04,2.090067232499e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374600000000e+04,1.465642147517e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.830432852772e+10,1.188631074125e+13,0.000000000000e+00,0.000000000000e+00,2.869183985662e+02,4.855617880940e+00,2.127825665636e-03,0.000000000000e+00,1.887289704808e-04,1.939096695155e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.374700000000e+04,1.446547705962e+09,0.000000000000e+00,0.000000000000e+00,5.155302157588e-04,4.818140043007e+10,1.188053546885e+13,0.000000000000e+00,0.000000000000e+00,2.865830011951e+02,4.855467298776e+00,2.013110841811e-03,0.000000000000e+00,1.981561760966e-04,1.766572886422e-03,4.838177929230e-05,0.000000000000e+00,4.558694290305e-04,0.000000000000e+00,3.327923498824e+07
1.374800000000e+04,1.445477345811e+09,0.000000000000e+00,0.000000000000e+00,4.742877984981e-04,4.803538517819e+10,1.187526934971e+13,0.000000000000e+00,0.000000000000e+00,2.854589447586e+02,4.855054166014e+00,1.828227830261e-03,0.000000000000e+00,1.944483695492e-04,1.569684576620e-03,6.409488409210e-05,0.000000000000e+00,4.196595534334e-04,0.000000000000e+00,5.325439945945e+06
1.374900000000e+04,1.378555339250e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.790025329071e+10,1.186833626515e+13,0.000000000000e+00,0.000000000000e+00,2.874143252498e+02,4.854768917468e+00,1.930268853195e-03,0.000000000000e+00,1.634655276078e-04,1.765009218372e-03,1.794107215663e-06,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.148052227675e+04
1.375000000000e+04,1.353484799033e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.773756788952e+10,1.186089419905e+13,0.000000000000e+00,0.000000000000e+00,2.877434842980e+02,4.854409809353e+00,2.118839838173e-03,0.000000000000e+00,1.546713631928e-04,1.964156012233e-03,1.246274705475e-08,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.237659861301e+03
1.375100000000e+04,1.304834310184e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.755880960300e+10,1.185386087789e+13,0.000000000000e+00,0.000000000000e+00,2.881532343116e+02,4.853973815956e+00,2.002224383503e-03,0.000000000000e+00,1.739637765088e-04,1.828259695205e-03,9.117897841496e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.241309253624e+03
1.375200000000e+04,1.255218847821e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.736540124435e+10,1.184714311769e+13,0.000000000000e+00,0.000000000000e+00,2.872767145425e+02,4.853491278291e+00,1.917048660723e-03,0.000000000000e+00,1.902602364586e-04,1.726788223450e-03,2.008142322201e-10,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.477932065576e+03
1.375300000000e+04,1.205593772732e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.718448412288e+10,1.184087816944e+13,0.000000000000e+00,0.000000000000e+00,2.865532011011e+02,4.853074303483e+00,1.776157002240e-03,0.000000000000e+00,1.963118618799e-04,1.579845121073e-03,1.928644091738e-11,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.310793144469e+03
1.375400000000e+04,1.182969272918e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.703444998406e+10,1.183511085727e+13,0.000000000000e+00,0.000000000000e+00,2.863184298022e+02,4.852848660076e+00,1.604687234296e-03,0.000000000000e+00,1.765556955238e-04,1.428131537269e-03,1.503087055733e-12,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.202466940448e+03
1.375500000000e+04,1.171803024800e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.687604754377e+10,1.182957971486e+13,0.000000000000e+00,0.000000000000e+00,2.859177927608e+02,4.852590136800e+00,1.531260088225e-03,0.000000000000e+00,1.681014824103e-04,1.363158605814e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.099472025025e+03
1.375600000000e+04,1.144670347285e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.671557781986e+10,1.182420052197e+13,0.000000000000e+00,0.000000000000e+00,2.856116163762e+02,4.852292460279e+00,1.489654905117e-03,0.000000000000e+00,1.668599962315e-04,1.322794908886e-03,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.964771096027e+02
1.375700000000e+04,1.185451868618e+09,0.000000000000e+00,0.000000000000e+00,2.253213609905e-03,4.674427407905e+10,1.182588147372e+13,0.000000000000e+00,0.000000000000e+00,2.859990546704e+02,4.852995458531e+00,1.195465675355e-03,0.000000000000e+00,1.481758148772e-04,8.772215409485e-04,1.700683195296e-04,2.380692525796e-06,2.006673214028e-03,0.000000000000e+00,2.256348982123e+08
1.375800000000e+04,1.332758111241e+09,0.000000000000e+00,0.000000000000e+00,3.774711956759e-03,4.673884511240e+10,1.183300854625e+13,0.000000000000e+00,0.000000000000e+00,2.849436170966e+02,4.853548307743e+00,8.985737660523e-04,0.000000000000e+00,1.545319247634e-04,3.594450317660e-04,3.845968095230e-04,1.842553556927e-05,3.379543093482e-03,0.000000000000e+00,2.568265393983e+08
1.375900000000e+04,1.305001876957e+09,0.000000000000e+00,0.000000000000e+00,1.566099828209e-03,4.652393114123e+10,1.183325213025e+13,0.000000000000e+00,0.000000000000e+00,2.854755493452e+02,4.852867105622e+00,1.191786574145e-03,0.000000000000e+00,1.633603430631e-04,7.873091455829e-04,2.411170854991e-04,6.644492223218e-06,1.402709188952e-03,0.000000000000e+00,2.750733647460e+07
1.376000000000e+04,1.184626661124e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.631171181801e+10,1.182791823127e+13,0.000000000000e+00,0.000000000000e+00,2.854019607068e+02,4.852417867426e+00,1.486843876585e-03,0.000000000000e+00,1.584483371300e-04,1.319855773942e-03,8.539765513545e-06,4.021340962552e-09,4.021340962552e-09,0.000000000000e+00,2.299909695220e+06
1.376100000000e+04,1.337018725015e+09,0.000000000000e+00,0.000000000000e+00,5.822123893158e-03,4.659161918618e+10,1.184029573822e+13,0.000000000000e+00,0.000000000000e+00,2.822879238595e+02,4.854490852114e+00,9.515480266876e-04,0.000000000000e+00,1.971343475785e-04,4.605767349858e-04,2.938369441233e-04,1.992959779129e-04,5.401035894433e-03,0.000000000000e+00,3.777472872753e+08
1.376200000000e+04,1.593542149238e+09,0.000000000000e+00,0.000000000000e+00,6.027196001613e-03,4.656475898266e+10,1.185477711382e+13,0.000000000000e+00,0.000000000000e+00,2.804819652975e+02,4.854161316840e+00,6.299794053920e-04,0.000000000000e+00,2.200594017697e-04,4.353188824992e-05,3.663881153724e-04,3.116622000904e-04,5.702979214465e-03,0.000000000000e+00,2.533225250443e+08
1.376300000000e+04,1.340606743422e+09,0.000000000000e+00,0.000000000000e+00,4.185266729661e-04,4.630534643082e+10,1.185300712925e+13,0.000000000000e+00,0.000000000000e+00,2.802153366173e+02,4.853942941936e+00,7.270937310327e-04,0.000000000000e+00,1.625257578530e-04,4.523873888660e-04,1.121805843136e-04,4.505420243124e-06,3.814520107064e-04,0.000000000000e+00,3.173748095702e+07
1.376400000000e+04,1.378320593515e+09,0.000000000000e+00,0.000000000000e+00,2.906154379671e-03,4.638825070748e+10,1.185806426347e+13,0.000000000000e+00,0.000000000000e+00,2.804104743504e+02,4.854013780012e+00,5.907119805885e-04,0.000000000000e+00,1.226443135775e-04,3.229526288372e-04,1.451150381738e-04,5.171291302472e-05,2.654953639349e-03,0.000000000000e+00,3.447286411429e+08
1.376500000000e+04,1.426519116821e+09,0.000000000000e+00,0.000000000000e+00,2.786351160449e-03,4.629800518203e+10,1.186320104430e+13,0.000000000000e+00,0.000000000000e+00,2.808145169470e+02,4.853915186538e+00,6.799415771128e-04,0.000000000000e+00,1.300868999865e-04,2.472542801876e-04,3.026003969386e-04,7.367682777278e-05,2.571342159245e-03,0.000000000000e+00,8.629973978593e+07
1.376600000000e+04,1.329860831856e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.604382327822e+10,1.185938545171e+13,0.000000000000e+00,0.000000000000e+00,2.821344661360e+02,4.853363533656e+00,9.554780777710e-04,0.000000000000e+00,1.201967746586e-04,8.084946600303e-04,2.678664308214e-05,1.498827885121e-08,1.498827885121e-08,0.000000000000e+00,7.243489168448e+06
1.376700000000e+04,1.248350843570e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.585356715114e+10,1.185551189537e+13,0.000000000000e+00,0.000000000000e+00,2.829718190664e+02,4.852432155517e+00,9.553642330272e-04,0.000000000000e+00,1.136599504515e-04,8.406330737383e-04,1.071208837438e-06,1.010209003329e-08,1.010209003329e-08,0.000000000000e+00,4.054218595017e+06
1.376800000000e+04,1.165549494876e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.566295274758e+10,1.185139124678e+13,0.000000000000e+00,0.000000000000e+00,2.828452487439e+02,4.851770313554e+00,1.066463999626e-03,0.000000000000e+00,1.470816478219e-04,9.191485814153e-04,2.337703891678e-07,1.048149653844e-08,1.048149653844e-08,0.000000000000e+00,3.333637143926e+06
1.376900000000e+04,1.099836114019e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.550538266227e+10,1.184789265014e+13,0.000000000000e+00,0.000000000000e+00,2.816616982375e+02,4.851245136556e+00,8.664843877635e-04,0.000000000000e+00,1.687281307016e-04,6.977352439536e-04,2.101310830203e-08,1.124295089677e-08,1.124295089677e-08,0.000000000000e+00,3.238312874934e+06
1.377000000000e+04,1.113359883500e+09,0.000000000000e+00,0.000000000000e+00,1.828101789080e-03,4.555297896411e+10,1.185064547154e+13,0.000000000000e+00,0.000000000000e+00,2.785726832021e+02,4.851603585036e+00,3.944716463559e-04,0.000000000000e+00,1.806715943122e-04,1.800112831243e-04,3.378876891940e-05,3.920980942967e-05,1.687233123879e-03,0.000000000000e+00,3.191606481096e+08
1.377100000000e+04,1.176562169698e+09,0.000000000000e+00,0.000000000000e+00,1.751995597351e-03,4.544396808503e+10,1.185374314013e+13,0.000000000000e+00,0.000000000000e+00,2.767809459071e+02,4.851423174250e+00,3.947293413388e-04,0.000000000000e+00,1.843597792029e-04,7.649396379751e-05,1.338755983384e-04,9.207449725827e-05,1.672628759845e-03,0.000000000000e+00,1.583429736105e+08
1.377200000000e+04,1.086704309263e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.528072274517e+10,1.185097202020e+13,0.000000000000e+00,0.000000000000e+00,2.762441200130e+02,4.850845480791e+00,6.720678953142e-04,0.000000000000e+00,1.512436397832e-04,4.750578021903e-04,4.576645334066e-05,4.841708785205e-08,4.841708785205e-08,0.000000000000e+00,2.317354647293e+07
1.377300000000e+04,1.070682554175e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.519528771931e+10,1.184766811281e+13,0.000000000000e+00,0.000000000000e+00,2.778143498274e+02,4.850911127111e+00,7.905825329723e-04,0.000000000000e+00,1.083755650229e-04,6.775418492723e-04,4.665118677018e-06,2.228529872426e-08,2.228529872426e-08,0.000000000000e+00,9.341672643072e+06
1.377400000000e+04,1.160773600628e+09,0.000000000000e+00,0.000000000000e+00,2.518919628226e-03,4.537150823410e+10,1.185169935393e+13,0.000000000000e+00,0.000000000000e+00,2.800378176527e+02,4.851780530640e+00,6.051813469114e-04,0.000000000000e+00,7.261841928687e-05,4.141993792755e-04,1.183635483490e-04,2.655889457393e-05,2.306347274961e-03,0.000000000000e+00,2.872894174831e+08
1.377500000000e+04,1.318345431318e+09,0.000000000000e+00,0.000000000000e+00,3.558421114569e-03,4.542788359582e+10,1.186009604960e+13,0.000000000000e+00,0.000000000000e+00,2.787858809493e+02,4.852773550499e+00,2.438387422774e-04,0.000000000000e+00,1.015864393277e-04,4.150860836999e-06,1.381014421127e-04,1.937195365674e-04,3.417697268494e-03,0.000000000000e+00,2.950252769161e+08
1.377600000000e+04,1.337359226865e+09,0.000000000000e+00,0.000000000000e+00,3.150812372968e-03,4.551411887047e+10,1.186741801813e+13,0.000000000000e+00,0.000000000000e+00,2.794293168184e+02,4.853363752873e+00,1.864389616456e-04,0.000000000000e+00,1.197073458215e-04,2.796018854043e-07,6.645201393874e-05,2.248221519888e-04,3.084240392475e-03,0.000000000000e+00,2.953769687778e+08
1.377700000000e+04,1.496811973756e+09,0.000000000000e+00,0.000000000000e+00,5.409629654931e-03,4.582127135506e+10,1.188106653852e+13,0.000000000000e+00,0.000000000000e+00,2.776053789274e+02,4.855331692722e+00,1.708017498080e-04,0.000000000000e+00,1.342799275227e-04,0.000000000000e+00,3.652182228533e-05,4.574523847068e-04,5.371802187325e-03,0.000000000000e+00,2.992309286152e+08
1.377800000000e+04,1.785290583799e+09,0.000000000000e+00,0.000000000000e+00,7.256994241529e-03,4.623306610329e+10,1.189980681569e+13,0.000000000000e+00,0.000000000000e+00,2.772656855294e+02,4.857973310233e+00,1.609583232313e-04,0.000000000000e+00,1.537637329758e-04,0.000000000000e+00,7.194590255484e-06,6.502099326863e-04,7.250350673083e-03,0.000000000000e+00,2.976063363406e+08
1.377900000000e+04,1.990174193440e+09,0.000000000000e+00,0.000000000000e+00,5.627137999169e-03,4.616714807228e+10,1.191402545136e+13,0.000000000000e+00,0.000000000000e+00,2.757873858416e+02,4.858957592662e+00,1.607363494117e-04,0.000000000000e+00,1.524513316151e-04,0.000000000000e+00,8.285017796642e-06,5.021496157678e-04,5.623982685704e-03,0.000000000000e+00,2.824724458598e+08
1.378000000000e+04,1.867601721360e+09,0.000000000000e+00,0.000000000000e+00,1.744066609211e-03,4.567790789300e+10,1.191682877429e+13,0.000000000000e+00,0.000000000000e+00,2.791082647853e+02,4.856857053896e+00,3.930255183708e-04,0.000000000000e+00,1.181586463524e-04,1.372426754576e-04,1.376241965608e-04,8.488070100573e-05,1.672756901899e-03,0.000000000000e+00,8.683605142791e+07
1.378100000000e+04,1.583464318621e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.527745261381e+10,1.191322191099e+13,0.000000000000e+00,0.000000000000e+00,2.833102703136e+02,4.854274482605e+00,8.482117394938e-04,0.000000000000e+00,7.422163052392e-05,7.473560233643e-04,2.663408560559e-05,2.754180647354e-08,2.754180647354e-08,0.000000000000e+00,8.174770080036e+06
1.378200000000e+04,1.345857396503e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.500233973758e+10,1.190983187838e+13,0.000000000000e+00,0.000000000000e+00,2.824609027456e+02,4.852699567327e+00,7.866848789442e-04,0.000000000000e+00,1.458093432734e-04,6.403194616014e-04,5.560740694027e-07,2.074175710674e-08,2.074175710674e-08,0.000000000000e+00,6.474597826255e+06
1.378300000000e+04,1.166965205345e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.472951701253e+10,1.190730139282e+13,0.000000000000e+00,0.000000000000e+00,2.769031875742e+02,4.851494005225e+00,5.546521096193e-04,0.000000000000e+00,3.188145490951e-04,2.358351737018e-04,2.386822367645e-09,2.156790967693e-08,2.156790967693e-08,0.000000000000e+00,6.403243026661e+06
1.378400000000e+04,1.101006762242e+09,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.466852681096e+10,1.190478996351e+13,0.000000000000e+00,0.000000000000e+00,2.787467123737e+02,4.851209834575e+00,4.987525921678e-04,0.000000000000e+00,2.158853795674e-04,2.828631273625e-04,4.085237921429e-09,2.247935074191e-08,2.247935074191e-08,0.000000000000e+00,6.325030276774e+06
